participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,I think they are both close to zero at the same time. I think they share the negative and positive status,158641,158641,completed,100,105
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",r is symmetrical. correlation would stay the same.,158641,158641,completed,100,50
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,We would have a reciprical slope.,158641,158641,completed,100,33
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,19410,19410,completed,100,1
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,19410,19410,completed,100,1
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,19410,19410,completed,100,1
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,19410,19410,completed,100,1
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:","When one number moves, the other number moves in the same direction.",83390,83390,completed,100,68
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",y=mx+b. The steepness of a line.,83390,83390,completed,100,32
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,I don't know but it's interesting to relearn these things!,39265,39265,completed,100,58
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",How strongly or weakly the change between two variables is,54771,54771,completed,100,58
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,54771,54771,completed,100,3
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Describes the relationship between x and y axis points in a line of best fit,54771,54771,completed,100,76
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Slope considers a line of best fit between all data points while correlation refers to the way individual points are related,90999,90999,completed,100,124
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,They both describe the relationship between points within a data set,90999,90999,completed,100,68
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation remains the same,90999,90999,completed,100,32
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope inverts and becomes negative,90999,90999,completed,100,38
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,10671,10671,completed,100,1
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,10671,10671,completed,100,1
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,10671,10671,completed,100,1
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,10671,10671,completed,100,1
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",11,38911,38911,completed,100,2
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",How two things or points are related,38911,38911,completed,100,36
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,38911,38911,completed,100,1
67204af156acf704058c6e66,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:","The difference between two points, or the correlation between them I suppose",38911,38911,completed,100,76
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,How much correlation and slope change.,44406,44406,completed,100,38
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",how similar two data sets are,35767,35767,completed,100,29
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,35767,35767,completed,100,2
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",slope is rate of change.,35767,35767,completed,100,24
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"if you change axis, slope changes but correlation stays the same.",168513,168513,completed,100,65
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,same as the both either positive negative or neither .,168513,168513,completed,100,54
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","correlation, would stay the same.",168513,168513,completed,100,33
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,"slope would change, becuase rise over run would change.",168513,168513,completed,100,55
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,219918,219918,completed,100,1
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,219918,219918,completed,100,1
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,219918,219918,completed,100,1
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,219918,219918,completed,100,1
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",8 years ago,69049,69049,completed,100,11
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",How similar two sets are data are .,69049,69049,completed,100,35
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,69049,69049,completed,100,1
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope is rate of change between two points.,69049,69049,completed,100,43
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,while doing this i was wondering how slope and correlation are really different because at first they seemed the same,148428,148428,completed,100,117
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",How two things move in relation,75101,75101,completed,100,31
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,75101,75101,completed,100,2
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",How steep a line is.,75101,75101,completed,100,20
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,units scale and switching variables,158567,158567,completed,100,35
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,direction and zero point,158567,158567,completed,100,24
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",It would stay the same,158567,158567,completed,100,22
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,It would change recaculated based on new rise over run,158567,158567,completed,100,54
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,9982,9982,completed,100,1
