participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69eb5bea0282ba37e5a2bae6","guess-correlation-3","46","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","5123","5123","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-3","46","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","5123","5123","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-3","46","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-10","47","stat_guess","DEFAULT","completed","","","","100.00","","","-0.95","","6282","6282","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-10","47","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","6282","6282","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-10","47","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","6282","6282","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-10","47","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-5","48","stat_guess","DEFAULT","completed","","","","100.00","","","0.65","","15536","15536","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-5","48","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","15536","15536","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-5","48","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","15536","15536","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-5","48","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":5,""keydown"":5,""keyup"":4,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-7","49","stat_guess","DEFAULT","completed","","","","100.00","","","0.4","","4274","4274","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-7","49","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","4274","4274","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-7","49","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","4274","4274","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-7","49","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-9","50","stat_guess","DEFAULT","completed","","","","100.00","","","0.9","","4863","4863","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-9","50","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","4863","4863","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-9","50","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","4863","4863","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-9","50","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-6","51","stat_guess","DEFAULT","completed","","","","100.00","","","-0.50","","9561","9561","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-6","51","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","9561","9561","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-6","51","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","9561","9561","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-6","51","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":5,""keydown"":5,""keyup"":5,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-8","52","stat_guess","DEFAULT","completed","","","","100.00","","","-0.7","","7912","7912","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-8","52","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","7912","7912","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-8","52","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","7912","7912","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-8","52","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":16,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","compare-r","53","break","DEFAULT","completed","","","","100.00","","","[]","","1729","1729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","compare-r","53","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","choose-strongest-r-1","54","graph_choice","DEFAULT","completed","","","","100.00","","","left","","6728","6728","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-1-A.png","assets/imgs/strongest-1-B.png","Correlation = −0.70, slope = 1.10","Correlation = 0.32, slope = 0.34","","",""
"69eb5bea0282ba37e5a2bae6","choose-strongest-r-1","54","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","choose-strongest-r-2","55","graph_choice","DEFAULT","completed","","","","100.00","","","left","","2353","2353","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-2-A.png","assets/imgs/strongest-2-B.png","Correlation = 0.10, slope = 0.03","Correlation = 0.32, slope = 0.31","","",""
"69eb5bea0282ba37e5a2bae6","choose-strongest-r-2","55","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","add-points","56","break","DEFAULT","completed","","","","100.00","","","[]","","3653","3653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","add-points","56","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","add-points-1","57","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.2617,""y"":-0.4918},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.47,""slope"":0.4172}},{""pointIndex"":2,""point"":{""x"":-0.7804,""y"":-0.4918},""before"":{""r"":0.47,""slope"":0.4172},""after"":{""r"":0.6044,""slope"":0.4969}},{""pointIndex"":3,""point"":{""x"":-0.5709,""y"":-0.6385},""before"":{""r"":0.6044,""slope"":0.4969},""after"":{""r"":0.6613,""slope"":0.5852}},{""pointIndex"":4,""point"":{""x"":0.5962,""y"":0.3248},""before"":{""r"":0.6613,""slope"":0.5852},""after"":{""r"":0.7032,""slope"":0.5805}},{""pointIndex"":5,""point"":{""x"":0.2122,""y"":0.3477},""before"":{""r"":0.7032,""slope"":0.5805},""after"":{""r"":0.7146,""slope"":0.6075}},{""pointIndex"":6,""point"":{""x"":0.696,""y"":0.5908},""before"":{""r"":0.7146,""slope"":0.6075},""after"":{""r"":0.7656,""slope"":0.6464}}]","","17817","17817","","","","","","","","","","","","","add_points","Please add 6 points that will positively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69eb5bea0282ba37e5a2bae6","add-points-1","57","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","add-points-2","58","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.3115,""y"":0.0954},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3922,""slope"":0.2828}},{""pointIndex"":2,""point"":{""x"":-0.0073,""y"":0.2009},""before"":{""r"":0.3922,""slope"":0.2828},""after"":{""r"":0.3909,""slope"":0.2858}},{""pointIndex"":3,""point"":{""x"":-0.107,""y"":0.2376},""before"":{""r"":0.3909,""slope"":0.2858},""after"":{""r"":0.3692,""slope"":0.2747}},{""pointIndex"":4,""point"":{""x"":-0.2118,""y"":0.3202},""before"":{""r"":0.3692,""slope"":0.2747},""after"":{""r"":0.3086,""slope"":0.2358}},{""pointIndex"":5,""point"":{""x"":-0.3215,""y"":0.389},""before"":{""r"":0.3086,""slope"":0.2358},""after"":{""r"":0.2096,""slope"":0.164}},{""pointIndex"":6,""point"":{""x"":-0.142,""y"":0.0358},""before"":{""r"":0.2096,""slope"":0.164},""after"":{""r"":0.2145,""slope"":0.1684}}]","","18437","18437","","","","","","","","","","","","","add_points","Please add 6 points that will negatively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
